Starting station,hits in station 1,QDC/hits in station 1,L_x in station 1,L_y in station 1,hits in station 2,QDC/hits in station 2,L_x in station 2,L_y in station 2,hits in station 3,QDC/hits in station 3,L_x in station 3,L_y in station 3,hits in station 4,QDC/hits in station 4,L_x in station 4,L_y in station 4,hits in station 5,QDC/hits in station 5,L_x in station 5,L_y in station 5
-1,4,0.3835335671901703,0.02501289651203109,0.02469330917156043,4,-0.4987466484308243,0.02501289651203109,0.024426306798815745,4,0.7786579430103302,0.02501289651203109,0.024692713184116144,5,-0.025708258152008057,0.049440249876020914,0.025612917790176937,6,0.16255614161491394,0.049440249876020914,0.050624037263659716
1,99,1.414095730492563,2.3708053183236117,4.185728165505438,98,1.0180690367611087,17.200174528203966,7.515418533795117,86,1.2897879578346432,22.693930120136265,13.087846735845325,39,1.6436020945891356,3.6843607471661564,22.04254346706438,12,0.18945609033107758,0.024428307017323903,14.127486986313343
-1,5,0.20047110319137573,0.024427353363989823,0.04913809158099269,6,-0.44520723819732666,0.049440249876020914,0.048852792393866196,5,0.40613231658935545,0.049440249876020914,0.024692713184116144,5,0.6766989946365356,0.024427353363989823,0.05113363632351309,4,0.5512802302837372,0.024427353363989823,0.02501111947348278
-1,5,0.6097823143005372,0.049440249876020914,0.02469330917156043,5,-0.342510461807251,0.049440249876020914,0.024426306798815745,5,0.2553317070007324,0.049440249876020914,0.024692713184116144,4,0.16088804602622986,0.024427353363989823,0.025612917790176937,5,-0.30516805648803713,0.024427353363989823,0.050624037263659716
-1,6,-0.09791455666224161,0.05062802510547826,0.04884999125289369,5,0.49447795152664187,0.05062802510547826,0.02561315618515181,4,0.4283503592014313,0.025615128593447167,0.02469390515899761,5,0.30382093191146853,0.05062802510547826,0.02442499562645395,5,0.6822603464126586,0.025615128593447167,0.04913987954330423
-1,5,0.9208153486251831,0.02501289651203109,0.04884999125289369,4,0.37077945470809937,0.02501289651203109,0.02561315618515181,5,0.5905985414981842,0.05062802510547826,0.02469390515899761,5,-0.16505632400512693,0.02501289651203109,0.04885571273231193,6,0.35632877548535663,0.05062802510547826,0.04913987954330423
-1,4,1.254372239112854,0.02501289651203109,0.024424995626446844,3,1.595368961493174,0.02501289651203109,0.0,5,-0.003674376010894778,0.02501289651203109,0.05021361051369411,4,0.8190131634473801,0.02501289651203109,0.02442499562645395,5,0.4874728202819824,0.02501289651203109,0.04913987954330423
-1,4,0.09609988331794739,0.02501289651203109,0.024424995626446844,6,-0.28372371196746826,0.05062802510547826,0.05062555703163696,20,0.7662926584482193,2.7607968432254815,0.5707766936893535,5,0.6265907049179077,0.02501289651203109,0.04885571273231193,5,0.3049277186393738,0.05062802510547826,0.024688183679579367
-1,4,0.3821831941604614,0.02501289651203109,0.024424995626446844,5,0.695652711391449,0.02501289651203109,0.05062555703163696,4,-0.030004531145095825,0.02501289651203109,0.02469390515899761,4,2.65575110912323,0.02501289651203109,0.02443071710585798,4,0.014903873205184937,0.02501289651203109,0.024688183679579367
3,4,0.7067020684480667,0.025522624219892265,0.02444502080440003,4,2.810586988925934,0.025522624219892265,0.02552447325420104,18,0.3873263514704175,1.820817585212943,1.3700835789480266,4,0.3716641664505005,0.025522624219892265,0.025520658934595986,4,0.3952890485525131,0.025522624219892265,0.025520658934595986
-1,5,0.34020843505859377,0.05113775281333588,0.02469295157909812,4,0.6334323734045029,0.025522624219892265,0.024690090839385448,4,0.0137157142162323,0.025522624219892265,0.024426902786252924,6,2.2237181663513184,0.05113775281333588,0.05113381511974069,4,0.32532739639282227,0.025522624219892265,0.024694858738897096
3,4,0.37054452300071716,0.025522624219892265,0.02444502080440003,4,0.3584189713001251,0.025522624219892265,0.02552447325420104,114,1.9777407238357945,14.909671350588798,18.54202853426967,61,0.9678247233883279,8.95482651662779,9.404066730837826,68,0.3548529853715616,14.659691155388835,7.838607026375769
-1,4,0.6773050129413605,0.025522624219892265,0.02444502080440003,4,0.7301338911056519,0.025522624219892265,0.02552447325420104,5,0.07177019119262695,0.025522624219892265,0.04885094483280028,4,1.2126034647226334,0.025522624219892265,0.025520658934595986,4,0.7939600199460983,0.025522624219892265,0.025520658934595986
-1,6,0.3250421981016795,0.05113775281333588,0.04913797238349815,4,0.6676476299762726,0.025522624219892265,0.024690090839385448,4,1.1271835565567017,0.025522624219892265,0.024426902786252924,4,0.45220911502838135,0.025522624219892265,0.025520658934595986,5,0.9525898694992065,0.025522624219892265,0.05021551767349308
3,4,0.7088905274868011,0.025523577873229897,0.02442648559505045,5,0.5910338521003724,0.051138229640010024,0.024692713184116144,7,1.89694835458483,0.07615112615204112,0.05113363632351309,180,1.808781314558453,9.479676543846132,24.91141864195061,96,0.35899452647815144,26.154089590656284,14.827962943301678
-1,5,0.3809098720550537,0.051138229640010024,0.024426306798815745,5,0.28034534454345705,0.025614651766780128,0.04913767438977601,5,0.4286934494972229,0.025614651766780128,0.05062364987183088,5,-0.08979759216308594,0.051138229640010024,0.02501111947348278,5,0.02770768404006957,0.025614651766780128,0.04913791278475799
-1,6,0.36714126666386926,0.051138229640010024,0.048852792393866196,4,3.100165694952011,0.025614651766780128,0.024692713184116144,4,1.131718635559082,0.025614651766780128,0.025612917790176937,5,0.3321826457977295,0.051138229640010024,0.02501111947348278,5,0.5470982551574707,0.025614651766780128,0.04913791278475799
-1,5,1.1721579909324646,0.051138229640010024,0.02442648559505045,6,0.22430705030759174,0.051138229640010024,0.050213431717452295,4,-0.14365634322166443,0.025614651766780128,0.02552071853333615,6,0.23452705144882202,0.051138229640010024,0.04943760506853323,4,0.07783922553062439,0.025614651766780128,0.0244449016069197
3,4,0.21567362546920776,0.025523577873229897,0.02442648559505045,5,0.2872133612632751,0.051138229640010024,0.024692713184116144,138,1.9370360622803369,5.324588814835316,3.3594485575154103,154,0.7307289587212847,17.74877696063805,14.728875502037525,173,0.929121245710836,13.739420872052555,26.477388511660575
-1,5,-0.1797353148460388,0.050218430997851726,0.025520658934595986,5,0.4009141683578491,0.024694853124618277,0.049137018803598664,4,0.7925334125757217,0.024429737497328574,0.025613632975101552,2,0.7535194158554077,0.02501241968536405,0,4,-0.10707525908946991,0.024693899471284197,0.02469295157909457
-1,4,1.8759836852550507,0.024694853124618277,0.02469390515899761,5,0.008912444114685059,0.02501289651203109,0.05062364987182377,6,-0.3304034471511841,0.050217477344514094,0.05113476869964728,5,0.35275970697402953,0.024427353363989823,0.04885285199260636,4,0.5524670481681824,0.02444547277736575,0.02552018214464269
5,4,0.1272444874048233,0.025521670566558186,0.024692951579091016,4,0.5976120680570602,0.02501385016536517,0.025520658934592433,4,0.6564164310693741,0.02501289651203109,0.025520658934592433,5,1.312374687194824,0.025012896512034644,0.04913749559354841,16,0.21314456686377525,1.489968421603205,1.6886803459024442
-1,5,-0.3134542465209961,0.02444594960403279,0.05113381511974424,6,0.09795325001080832,0.04914175638198515,0.049437396472931994,4,1.0152457058429718,0.025522624219895818,0.024445020804407136,4,1.2057208120822906,0.02501289651203109,0.025521612514495473,4,0.6123603582382202,0.025522147393225225,0.024692474789141272
-1,5,0.2895076870918274,0.024427830190656863,0.05062555703162985,5,-0.21749228239059448,0.02552167056656174,0.050211703353884474,5,0.9417511224746704,0.025522624219895818,0.049437396472931994,5,0.18607257604598998,0.05113822964000647,0.025011447266578557,5,0.05096838474273682,0.049441203529358546,0.02442642599630318
-1,4,0.4202183485031128,0.02469389947128775,0.025612679395202065,4,0.22875118255615234,0.02469389947127354,0.025520897329563752,5,0.12463760375976562,0.02469389947127354,0.05113381511974069,5,0.26929923295974734,0.02469389947127354,0.0506234114768489,5,-0.23631502389907838,0.02469389947127354,0.051133338329790945
-1,4,0.2818151116371155,0.02469389947128775,0.024426664391278052,5,1.146045160293579,0.04914175638198515,0.024693189974072993,6,0.8477563261985779,0.04914175638198515,0.050623888266798645,4,0.7507171928882599,0.02469389947127354,0.025612441000220088,5,0.025747382640838617,0.04914175638198515,0.02552065893458888
-1,4,0.5768694877624512,0.02469389947128775,0.025011208871603685,5,0.597741961479187,0.02469389947127354,0.050214087303636745,6,-0.17653404672940573,0.04914175638198515,0.050623888266798645,5,0.3623465299606323,0.02469389947127354,0.0506234114768489,5,-0.009581685066223145,0.04914175638198515,0.02552065893458888
-1,5,0.271651816368103,0.04914175638199225,0.024426664391278052,4,0.27670567482709885,0.024447856910711607,0.024693189974072993,4,0.6313248723745346,0.024447856910711607,0.025010970476628813,6,-0.14779530962308246,0.04914175638198515,0.051132861539834096,5,1.5930298924446107,0.04914175638198515,0.02552065893458888
-1,6,-0.06147515773773196,0.05021747734451765,0.04943787326288174,5,0.5656442403793336,0.02469389947127354,0.050214087303636745,5,1.6465562582015991,0.02469389947127354,0.05113381511974069,5,0.45014975070953367,0.02469389947127354,0.0506234114768489,5,1.2752114772796632,0.02469389947127354,0.051133338329790945
-1,6,0.12724870443344116,0.05021652369117646,0.05113366612287962,5,0.05736165046691895,0.049144617342001595,0.02501108967411625,4,0.6497528403997421,0.024448810564045687,0.024444782409432264,4,0.5731931924819946,0.024692945817946566,0.025010851279134272,5,0.9321231961250305,0.025522624219895818,0.050624126661773516
-1,4,0.28209447860717773,0.024448810564045687,0.024426455795676816,4,0.6203253716230392,0.024692945817946566,0.025520629135215245,4,0.6640705168247223,0.024692945817946566,0.024693011177838287,5,0.09126212596893311,0.025522624219895818,0.04943721767669729,6,0.12939036885897318,0.05062850193213819,0.05113357672476582
-1,5,0.3628407001495362,0.05021652369117646,0.025010851279141377,5,3.3946366548538207,0.02469580677795591,0.050624007464293186,4,0.5637878477573395,0.024448810564045687,0.024444782409432264,4,1.0459887087345123,0.024692945817946566,0.025010851279134272,5,1.7329869747161863,0.025522624219895818,0.050624126661773516
-1,5,1.5715160846710206,0.05021652369117646,0.02552077813208342,4,0.26304270327091217,0.02469580677795591,0.024426545193790616,4,1.2283186316490173,0.024448810564045687,0.02469289198035085,5,0.5752734184265136,0.024692945817946566,0.05113375552100052,5,0.12953490018844604,0.05021557003784238,0.025011208871603685
-1,6,0.08286653459072113,0.04914175638199225,0.05062373926993757,4,2.4052340537309647,0.024692945817946566,0.02501108967411625,4,-0.33121365308761597,0.025522624219895818,0.024444782409432264,4,0.9621185958385468,0.02561322128676835,0.025010851279134272,4,0.14503657817840576,0.025015280645369842,0.02561291779016983
-1,5,-0.04510864019393923,0.025013134925366387,0.05021456409359004,4,0.08161851763725281,0.024428307017323903,0.025612202605245216,4,1.0153816938400269,0.024428307017327455,0.025008586526869436,4,0.10924096405506134,0.025614770973444223,0.024445974384306624,5,0.6564001560211181,0.050217954171181134,0.024425949206353437
-1,5,0.15090521574020382,0.05062802510547826,0.02469295157909457,5,0.08413655757904052,0.04944144194269029,0.025010493686675517,5,1.0359504342079162,0.024428307017327455,0.050623649871827325,6,-0.2662948767344157,0.050627667485475314,0.049137018803598664,4,1.0914247035980225,0.025522743426559913,0.024425949206353437
-1,5,-0.18232520818710324,0.05062802510547826,0.02469295157909457,4,0.20723512768745422,0.024428307017323903,0.025010493686675517,5,0.8016883611679078,0.024428307017327455,0.050623649871827325,5,0.08595659732818603,0.050627667485475314,0.02469104441929204,5,-0.2742534875869751,0.050217954171181134,0.024425949206353437
2,5,0.04073469638824462,0.05062802510547826,0.02469295157909457,22,0.9231322895396838,2.3649480391398683,0.5993802764492031,10,0.13656635880470275,0.720541360570909,0.8193606706113812,33,0.7664487307721918,3.2598132062281984,5.850571248794555,9,0.847324894534217,2.8846320666360867,3.308824043461801
-1,5,0.07258250713348388,0.025013134925366387,0.05021456409359004,5,-0.11135482788085938,0.024428307017323903,0.05062269629192073,4,-0.3291178047657013,0.024428307017327455,0.025008586526869436,5,1.1651365518569947,0.025614770973444223,0.049137018803598664,5,0.498420763015747,0.050217954171181134,0.024425949206353437
-1,5,-0.6069708228111268,0.0511367991600018,0.025612679395198512,4,0.5748819708824158,0.024693899471284197,0.02469295157909457,4,-0.22208184003829956,0.02469580677795591,0.04557635144710659,5,0.5634306311607361,0.05062945558547938,0.02442642599630318,4,-0.19332480430603027,0.024424969230651072,0.02469295157909457
-1,5,0.2992831230163574,0.02469580677795591,0.05062364987182377,5,0.1007205605506897,0.025617035900115326,0.04913797238349815,5,-0.5900333046913147,0.049437388916015124,0.04557635144710659,5,0.00884320735931396,0.02443450576400963,0.04885285199260636,4,-0.1997060477733612,0.025613221286771903,0.02469295157909457
-1,4,0.02809828519821167,0.024693899471284197,0.024426902786256477,5,0.3779732704162598,0.024447856910704502,0.050213610513690554,4,0.8442274630069733,0.025517855953214763,0.02444454401445384,5,0.7897080659866333,0.049437388916015124,0.025010970476628813,5,0.29668927788734434,0.02443450576400963,0.05113286153983765
-1,4,0.4252370446920395,0.024447856910704502,0.02501097047662526,5,0.6741757154464721,0.02469580677795591,0.04913797238349815,5,0.4348408460617066,0.05113489185333009,0.02469295157909457,4,0.019315525889396667,0.024424969230651072,0.02442642599630318,5,0.6941793203353882,0.02443450576400963,0.050213133723733705
5,4,0.3946252018213272,0.024693899471284197,0.02501097047662526,4,0.9386942386627197,0.024447856910704502,0.024445020804403583,4,1.0922966003417969,0.025517855953214763,0.02469295157909457,8,2.1518945544958115,0.05062945558547938,0.10057168838262598,83,1.2568788786968552,11.50060624165535,7.043164046882634
-1,4,0.4666331112384796,0.0443582312507651,0.02501240084648515,4,1.5756929218769073,0.0443582312507651,0.025520658934595986,3,-0.43466726938883465,0.0,0.025520658934595986,4,0.4154054969549179,0.0,0.05113476869964728,10,0.26755388975143435,0.09948702327346837,0.39110221485233865
-1,4,0.2738919109106064,0.025521670566558186,0.02501240084648515,4,0.40361903607845306,0.025521670566558186,0.025520658934595986,3,1.1874325275421143,0.0,0.025520658934595986,5,-0.28196189403533933,0.0443582312507651,0.05113476869964728,4,0.12138855457305908,0.0,0.050622696291924285
-1,4,0.05915603041648865,0.0,0.05062555703163696,3,1.8684770266215005,0.0,0.025520658934595986,3,1.361154556274414,0.0,0.025520658934595986,4,0.3473830372095108,0.0,0.05113476869964728,5,0.9291119575500488,0.025615128593443615,0.050622696291924285
-1,4,0.9032900780439377,0.025521670566558186,0.02501240084648515,3,0.48355134328206384,0.0,0.025520658934595986,3,0.9857378502686818,0.0,0.025520658934595986,4,0.7222029864788055,0.0,0.05113476869964728,4,1.0859636515378952,0.0,0.050622696291924285
5,4,-0.022031396627426147,0.0,0.05062555703163696,3,0.19092686971028647,0.0,0.025520658934595986,4,0.25517648458480835,0.0443582312507651,0.025520658934595986,4,0.027171701192855835,0.0,0.05113476869964728,235,3.2775951161029493,4.311058566490175,4.029894465607647
-1,4,0.39022713899612427,0.025012419685367604,0.024426902786252924,5,0.5042373776435851,0.025012419685367604,0.05021361051369411,5,0.07693839073181152,0.04944024987602802,0.025520658934595986,4,0.08351877331733704,0.024427830190660416,0.02442690278626003,4,2.5434527695178986,0.024427830190660416,0.02469295157909812
-1,5,0.24039108753204347,0.02442783019065331,0.049437396472931994,4,0.6979759484529495,0.024427830190660416,0.025520182144646242,5,-0.24625244140625,0.048855660381313726,0.024693428369047865,5,-0.1101978540420532,0.048855660381313726,0.024425472416396588,5,0.3425052285194397,0.02442783019065331,0.05021361051369411
-1,5,0.7097638964653015,0.049440249876020914,0.024426902786252924,9,0.1856168640984429,0.12527285581398218,0.35111622558450506,4,0.18894749879837036,0.024427830190660416,0.025520658934595986,5,0.42179136276245116,0.024427830190660416,0.04885237520265662,5,2.2808077573776244,0.048855660381313726,0.02469295157909812
-1,4,0.7231930643320084,0.02442783019065331,0.024426902786252924,4,0.6807554662227631,0.024427830190660416,0.025520182144646242,4,0.13616077601909637,0.024427830190660416,0.025520658934595986,5,0.3133578300476074,0.024427830190660416,0.04885237520265662,5,0.8610482215881348,0.048855660381313726,0.02469295157909812
-1,4,1.8455369174480438,0.02442783019065331,0.024426902786252924,4,1.5106799751520157,0.024427830190660416,0.025520182144646242,6,-0.04291960597038269,0.048855660381313726,0.05021408730364385,6,0.42489883303642273,0.048855660381313726,0.04885237520265662,4,0.5732094943523407,0.02442783019065331,0.02469295157909812
-1,0,0,0,0,0,0,0,0,10,-0.23393225669860837,0.07386903372001541,0.12499525363922004,2,0.24694034457206726,0.024424969230651072,0,7,0.8280117596898761,0.02469580677795591,0.10083821396541381
2,5,0.9044240951538085,0.048855660381313726,0.024692474789141272,73,0.6782710405245219,2.1449513604469246,2.0359379104108797,44,0.42030084675008605,4.704282260959623,6.420527386977668,71,0.7629625348138138,17.494616426041613,25.57661309612083,20,0.7724246382713318,9.853936364911078,6.343212558840754
-1,4,-0.5161011815071106,0.024430691150662653,0.024445020804407136,5,0.21692854166030884,0.049439296222686835,0.02501049368667907,4,0.4766598641872406,0.025617035900111773,0.025010970476628813,4,-0.37273740768432617,0.024693899471280645,0.024443113644601056,5,0.2104472041130066,0.024445949604036343,0.05062555703162985
-1,4,0.30669113993644714,0.024424969230651072,0.024692474789141272,4,1.5647843182086945,0.025014326992035762,0.024426902786252924,6,-0.28731133540471393,0.05113870646667351,0.051133338329790945,5,0.724868893623352,0.024693899471280645,0.04913654201364892,5,0.724108898639679,0.024445949604036343,0.04943787326288174
-1,4,0.558936133980751,0.024424969230651072,0.024692474789141272,4,1.1847350299358368,0.025014326992035762,0.024426902786252924,6,0.09548128644625348,0.05113870646667351,0.051133338329790945,5,-0.3815804004669189,0.024693899471280645,0.04913654201364892,5,1.0676551103591918,0.024445949604036343,0.04943787326288174
5,4,0.834655225276947,0.024424969230651072,0.024692474789141272,4,0.25435927510261536,0.025014326992035762,0.024426902786252924,6,0.05107856790224711,0.05113870646667351,0.051133338329790945,5,0.2896265149116516,0.024693899471280645,0.04913654201364892,106,0.806700441072572,4.234909347644809,3.8098988141670205
-1,5,0.1708627700805664,0.02551976325988825,0.049437396472931994,5,0.24118200540542603,0.02551976325988825,0.049138210778476576,4,0.8081851899623871,0.02551976325988825,0.024426664391278052,4,1.3383210897445679,0.02551976325988825,0.02469318997406944,4,0.41122864186763763,0.02551976325988825,0.025010493686675517
-1,4,0.3311181962490082,0.02551976325988825,0.025011208871603685,4,2.0218680799007416,0.02551976325988825,0.024692713184119697,5,0.148680579662323,0.02551976325988825,0.048853328782556105,5,0.7909041404724121,0.02551976325988825,0.04913773398852328,5,-0.015538156032562256,0.02551976325988825,0.04943715807795357
-1,5,0.10367225408554079,0.024697714084624067,0.050213610513687,4,0.7811982184648514,0.024697714084624067,0.02561244100022364,13,0.12836450338363647,0.5499890443840023,0.751087448716401,5,0.624969482421875,0.05021747734451232,0.025520658934595986,6,-0.11032245556513467,0.05021747734451232,0.05062353067433989
-1,5,1.3972833156585693,0.0511358455066695,0.025011208871603685,4,-0.25583596527576447,0.02551976325988825,0.024692713184119697,5,0.46373801231384276,0.02551976325988825,0.048853328782556105,4,1.4125411808490753,0.02551976325988825,0.02469318997406944,12,0.9818391601244608,2.786099173524857,0.7699232741384492
-1,5,1.7444774150848388,0.0511358455066695,0.025011208871603685,4,0.7061754912137985,0.02551976325988825,0.024692713184119697,4,1.1682692468166351,0.02551976325988825,0.024426664391278052,6,1.1324606041113534,0.0511358455066695,0.04913773398852328,5,-0.31514396667480465,0.02551976325988825,0.04943715807795357
-1,4,0.7231954708695412,0.025523577873229897,0.02501240084648515,5,1.0469259023666382,0.05113489185333364,0.024428809946059005,5,0.0940915286540985,0.025611313980103745,0.0511328615398412,4,0.030955195426940918,0.025611313980103745,0.024690090839385448,5,0.01011054515838622,0.025016234298707474,0.049439303632738074
-1,5,0.16933178901672363,0.025523577873229897,0.05062555703163696,5,0.31608994007110597,0.05113489185333364,0.024428809946059005,5,0.3572034955024719,0.025611313980103745,0.0511328615398412,5,0.17769240140914916,0.025611313980103745,0.04914178670311031,6,-0.03912009795506796,0.05062754827881122,0.049439303632738074
-1,6,0.08698809146881104,0.05113489185333364,0.05062555703163696,4,0.9023849293589592,0.025611313980103745,0.024428809946059005,5,0.4521270990371704,0.05062754827881122,0.025615063344950784,6,-0.07695790131886804,0.05062754827881122,0.04914178670311031,4,0.19755885004997253,0.025016234298707474,0.02501240084648515
-1,4,0.5358036756515503,0.025523577873229897,0.02501240084648515,5,0.13413238525390625,0.05113489185333364,0.024428809946059005,5,-0.10823090076446534,0.05062754827881122,0.025517798194890418,5,-0.06273659467697143,0.05062754827881122,0.024690090839385448,5,-0.12117608785629272,0.025016234298707474,0.049439303632738074
-1,4,0.5267370939254761,0.025523577873229897,0.02501240084648515,5,0.5745863199234008,0.05113489185333364,0.024428809946059005,4,0.10685241222381592,0.025611313980103745,0.025517798194890418,4,0.20761235058307648,0.025611313980103745,0.024690090839385448,5,0.06409469842910767,0.025016234298707474,0.049439303632738074
-1,5,0.6573308289051056,0.02501337333869813,0.04913606522369207,4,1.0133903920650482,0.02501337333869813,0.024426902786252924,5,0.4217997074127197,0.02501337333869813,0.05021361051369411,4,0.46926963329315186,0.02501337333869813,0.025523519674294448,5,1.93946373462677,0.04944120352935499,0.025009540106779582
-1,4,1.697151631116867,0.02501337333869813,0.024442160064694463,4,0.9510084390640259,0.02501337333869813,0.024426902786252924,6,0.43208902080853784,0.04944120352935499,0.05021361051369411,4,0.16184882819652557,0.02501337333869813,0.025523519674294448,5,-0.13641562461853027,0.04944120352935499,0.025009540106779582
1,72,1.4581813257601526,3.134373848502161,3.6351934402027126,23,0.1881917689157569,1.8844590445289597,4.998647731667518,9,0.7508407301372952,2.465793720399855,4.854795435453418,4,0.7528837770223618,0.02501337333869813,0.02561220260525232,4,0.4648190885782242,0.02501337333869813,0.02561410976504419
-1,4,0.43618467450141907,0.02501337333869813,0.02469390515899761,6,0.057202279567718506,0.04944120352935499,0.04885189841270687,4,0.3214360475540161,0.024427830190656863,0.024694858738904202,6,0.19612054030100504,0.04944120352935499,0.05113572227954677,4,0.07704132795333862,0.024427830190656863,0.025009540106779582
2,9,0.1763786408636305,2.1048964898729317,1.4201398487777652,285,2.6309578747080087,7.014857457155225,6.045541149270058,406,1.2092384190982197,19.684849154168127,16.002858967161416,432,1.458089632637523,20.13455862975347,13.889148271865366,252,1.0894260048156692,28.91384218347931,14.832700805047992
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.09684276580810547,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.4591903744205352,0.8446469447021485,0.9501832510356891
2,4,1.1704170852899551,0.024424969230651072,0.025519705354689393,28,0.3206830195018223,1.840576686292648,5.90556896967983,4,0.5437048524618149,0.024693899471284197,0.024428809946059005,5,0.49777702093124393,0.025523577873229897,0.050213610513687,6,0.47536291678746534,0.04944311083603026,0.04913701880359511
-1,4,-0.24223022162914276,0.024424969230651072,0.02469485873890065,5,-0.6281400442123413,0.02501241968536405,0.05113476869964373,4,0.9371516704559326,0.024693899471284197,0.024428809946059005,4,1.103383868932724,0.025523577873229897,0.02469295157909457,4,1.6415738463401794,0.024432598457337917,0.024690090839385448
-1,5,0.3599979996681213,0.0511367991600018,0.024443113644597503,4,0.37176157534122467,0.024693899471284197,0.025010493686675517,5,0.13220217227935793,0.024693899471284197,0.050621742712021245,4,2.735474556684494,0.02501051237869234,0.024444067224504096,4,1.194061890244484,0.024426876537322784,0.025522566094398513
-1,4,0.9375416487455368,0.02443450576400963,0.02469485873890065,6,0.45481024185816443,0.0511367991600018,0.05113476869964373,6,-0.29848084847132367,0.0491417563819887,0.04943835005283148,4,0.4163432717323303,0.025523577873229897,0.02469295157909457,4,0.6308331787586212,0.024432598457337917,0.024690090839385448
-1,5,-0.04345560073852539,0.02501241968536405,0.04913797238349815,4,-0.08109290897846222,0.02501241968536405,0.025010493686675517,4,-0.26274222135543823,0.024693899471284197,0.025009540106772477,4,1.0081438720226288,0.025523577873229897,0.024444067224504096,4,1.5814311802387238,0.024432598457337917,0.025522566094398513
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.7146855354309082,0,0.025522566094398513
-1,4,0.1780199408531189,0.024694853124618277,0.024444067224493438,4,1.2975242286920547,0.024694853124618277,0.02443071710587219,5,0.06194258928298951,0.05021753694784792,0.024688183679579367,4,0.10246145725250244,0.024694853124618277,0.025609341865532542,6,0.03698091705640158,0.05021753694784792,0.0506217427120248
-1,4,2.895416736602783,0.0244468436540366,0.024444067224493438,5,0.7703725099563599,0.0244468436540366,0.048855712732319034,5,0.31242796182632443,0.049141696778654875,0.024688183679579367,5,3.5502239942550657,0.024694853124618277,0.05062174271201769,5,0.8755221605300904,0.024694853124618277,0.051130954380028015
-1,5,-0.14167981147766112,0.024694853124618277,0.049137972383491046,5,0.36256595849990847,0.024694853124618277,0.048855712732319034,5,0.08778215646743776,0.05021753694784792,0.024688183679579367,6,0.0929621954758962,0.05021753694784792,0.05062174271201769,5,1.11472749710083,0.02552268382322964,0.051130954380028015
-1,5,0.46395537853240965,0.024694853124618277,0.049137972383491046,6,-0.01597696542739868,0.05021753694784792,0.049441210792544155,4,0.8857466578483582,0.02552268382322964,0.025517798194890418,4,-0.02852022647857666,0.02552268382322964,0.025521612514495473,4,1.2531269490718842,0.02552268382322964,0.02501049368667907
-1,5,0.9661468863487243,0.05021753694784792,0.024444067224493438,5,0.6947683572769165,0.05021753694784792,0.02443071710587219,4,1.5220577418804169,0.02552268382322964,0.024688183679579367,5,-0.15741038322448733,0.02552268382322964,0.05062174271201769,8,0.6774930655956268,0.24937906578022506,0.3752451346511805
-1,0,0,0,0,9,-0.2810382511880663,0.1252757167739844,0.048853805572512954,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.0151777359155508,0,0.12526797749137586
1,43,1.5623009884080221,1.9654575905857143,0.5754683068103787,167,0.9682922174116808,17.415185924481868,6.768699911402702,148,1.4035751992786252,12.089440745373846,9.37937759357834,31,0.1576737703815583,11.915291308408502,12.314362079165459,27,0.37153335633101287,16.324631361149315,19.833603991580247
-1,5,-0.5023953437805175,0.048855660381313726,0.024444067224500543,4,1.7791626155376434,0.024427830190660416,0.024424995626450396,4,0.3207350969314575,0.024427830190660416,0.02469390515899761,4,0.7539897412061691,0.025012419685367604,0.02561315618515181,5,-0.3789809465408325,0.025012419685367604,0.050625557031633406
-1,4,0.03619714081287384,0.02442783019065331,0.024444067224500543,5,1.096042513847351,0.04885566038132083,0.024424995626450396,5,0.05180766582489016,0.024427830190660416,0.050213610513687,10,1.597597712278366,0.07386808006668844,0.7255675049667367,5,1.0006985902786254,0.025012419685367604,0.050625557031633406
-1,5,0.19435179233551025,0.048855660381313726,0.02469199799919153,5,0.4960145831108093,0.024427830190660416,0.04885189841270332,4,3.412079334259033,0.024427830190660416,0.02469390515899761,5,0.015603506565093992,0.025012419685367604,0.050621742712021245,5,0.3875818490982056,0.025012419685367604,0.05113476869964728
-1,5,-0.36102635860443116,0.048855660381313726,0.024444067224500543,4,0.6478914767503738,0.024427830190660416,0.024424995626450396,5,0.02055041790008545,0.024427830190660416,0.050213610513687,4,0.3695528209209442,0.025012419685367604,0.02561315618515181,5,0.39778809547424315,0.025012419685367604,0.050625557031633406
-1,11,0.3599854057485407,1.1738480761413577,0.14997475597906273,5,0.6405972003936767,0.049441203529358546,0.025010493686675517,5,1.0671788096427917,0.049441203529358546,0.02462715456580966,5,0.5565041780471802,0.024426876537322784,0.04885332878255966,4,0.579961895942688,0.024426876537322784,0.024692474789141272
3,4,0.49045969545841217,0.024426876537322784,0.02444645117425992,4,-0.3067033290863037,0.024426876537322784,0.025010493686675517,7,1.3799480370112827,0.07387189468002475,0.03577307325792134,72,1.0238094967272546,4.754908855585098,4.00432660446787,109,0.7268273330062901,5.2060460098171255,7.13423474190521
